"PERSONS" "WARD" "QUESTION" "MAILGRP" "PHONEGRP" "PERSNGRP" "APPEAL" "CONTACT" "MAILINGS" "AGE" "MAJORPTY" "VOTE960" "VOTE961" "MAILCALL" "VOTED98" "PHNSCRPT" "DISMC" "DISPHN" "PHNC" "PHNTRT1" "PHNTRT2" "PHNC1" "PHNC2" "NEW" "phone" "AGE2"
"15669" 2 "27" 0 0 0 0 3 0 0 48 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"15670" 1 "25" 1 0 0 0 1 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"15671" 2 "25" 1 0 0 0 1 0 0 75 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"15673" 2 "19" 1 0 0 0 2 0 0 30 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9
"15676" 2 "19" 1 0 0 0 1 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"15680" 2 "21" 0 0 0 0 2 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"15681" 1 "9" 1 0 0 0 2 0 0 24 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 5.76
"15684" 1 "7" 1 0 0 0 1 0 0 33 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"15685" 2 "25" 1 0 0 0 3 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"15687" 2 "26" 1 0 0 0 3 0 0 67 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 44.89
"15691" 1 "23" 1 0 0 0 3 0 0 61 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 37.21
"15698" 2 "19" 0 0 0 0 2 0 0 82 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"15702" 1 "6" 1 0 0 0 1 0 0 52 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 27.04
"15704" 2 "10" 0 0 0 0 2 0 0 25 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 6.25
"15705" 1 "11" 0 0 0 0 3 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"15707" 1 "22" 0 0 0 0 3 0 0 23 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 5.29
"15712" 2 "24" 1 0 0 0 3 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"15713" 2 "19" 0 0 0 0 1 0 0 28 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"15714" 2 "10" 1 0 0 0 3 0 0 32 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.24
"15715" 1 "8" 1 0 0 0 2 0 0 31 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 9.61
"15718" 1 "9" 1 0 0 0 3 0 0 29 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"15722" 2 "14" 0 0 0 0 1 0 0 35 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"15726" 1 "13" 0 0 0 0 2 0 0 33 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 10.89
"15727" 1 "16" 0 0 0 0 1 0 0 38 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"15728" 1 "11" 1 0 0 0 1 0 0 84 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 70.56
"15729" 2 "12" 1 0 0 0 2 0 0 77 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 59.29
"15730" 1 "6" 0 0 0 0 3 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 53.29
"15731" 1 "12" 1 0 0 0 3 0 0 36 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"15734" 2 "13" 1 0 0 0 2 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 53.29
"15738" 1 "22" 1 0 0 0 1 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"15739" 1 "23" 1 0 0 0 1 0 0 47 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 22.09
"15740" 1 "9" 0 0 0 0 2 0 0 30 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"15743" 1 "17" 1 0 0 0 3 0 0 33 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"15747" 1 "18" 1 0 0 0 3 0 0 92 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 84.64
"15751" 2 "18" 1 0 0 0 2 0 0 31 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"15752" 1 "30" 1 0 0 0 3 0 0 71 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"15753" 2 "13" 1 0 0 0 3 0 0 71 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"15754" 1 "8" 1 0 0 0 2 0 0 49 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"15757" 1 "24" 0 0 0 0 1 0 0 41 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 16.81
"15758" 2 "12" 1 0 0 0 2 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"15761" 2 "10" 1 0 0 0 1 0 0 26 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"15762" 2 "24" 1 0 0 0 1 0 0 87 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 75.69
"15763" 2 "17" 1 0 0 0 3 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"15764" 2 "13" 1 0 0 0 2 0 0 60 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 36
"15767" 1 "9" 1 0 0 0 2 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"15768" 2 "18" 0 0 0 0 2 0 0 57 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"15769" 2 "17" 1 0 0 0 3 0 0 89 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 79.21
"15777" 1 "9" 0 0 0 0 3 0 0 32 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"15779" 1 "18" 1 0 0 0 1 0 0 91 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 82.81
"15780" 2 "27" 0 0 0 0 1 0 0 90 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 81
"15781" 2 "6" 1 0 0 0 3 0 0 36 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.96
"15782" 1 "17" 0 0 0 0 1 0 0 32 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 10.24
"15785" 2 "10" 1 0 0 0 1 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"15791" 1 "20" 1 0 0 0 2 0 0 18 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 3.24
"15792" 1 "13" 1 0 0 0 2 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"15793" 2 "10" 1 0 0 0 3 0 0 32 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.24
"15795" 1 "19" 0 0 0 0 1 0 0 35 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"15796" 1 "7" 0 0 0 0 1 0 0 43 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"15797" 1 "23" 1 0 0 0 3 0 0 44 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"15798" 1 "16" 0 0 0 0 2 0 0 49 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 24.01
"15799" 1 "7" 1 0 0 0 1 0 0 41 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"15801" 1 "28" 1 0 0 0 3 0 0 33 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.89
"15803" 1 "3" 0 0 0 0 3 0 0 80 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 64
"15805" 2 "20" 1 0 0 0 2 0 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 49
"15812" 1 "30" 1 0 0 0 3 0 0 44 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"15817" 2 "6" 0 0 0 0 3 0 0 57 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"15819" 2 "30" 0 0 0 0 2 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"15824" 1 "13" 1 0 0 0 3 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 25
"15826" 1 "20" 0 0 0 0 1 0 0 26 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"15828" 2 "27" 1 0 0 0 2 0 0 19 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 3.61
"15830" 1 "10" 1 0 0 0 1 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"15831" 2 "28" 0 0 0 0 2 0 0 30 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"15832" 1 "4" 1 0 0 0 3 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"15835" 1 "7" 1 0 0 0 3 0 0 39 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"15836" 2 "3" 1 0 0 0 1 0 0 40 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16
"15839" 1 "20" 1 0 0 0 2 0 0 35 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"15840" 1 "3" 1 0 0 0 2 0 0 59 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"15842" 1 "11" 0 0 0 0 2 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"15844" 1 "6" 1 0 0 0 3 0 0 78 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"15846" 1 "28" 1 0 0 0 3 0 0 38 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"15847" 2 "6" 1 0 0 0 1 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"15848" 1 "21" 1 0 0 0 1 0 0 53 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"15855" 1 "6" 1 0 0 0 3 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 53.29
"15858" 2 "15" 1 0 0 0 3 0 0 87 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 75.69
"15860" 1 "24" 1 0 0 0 3 0 0 54 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 29.16
"15861" 1 "9" 0 0 0 0 1 0 0 30 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"15862" 2 "18" 0 0 0 0 1 0 0 52 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"15866" 1 "11" 0 0 0 0 1 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"15867" 1 "8" 1 0 0 0 1 0 0 29 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"15868" 2 "26" 1 0 0 0 1 0 0 42 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"15869" 2 "10" 0 0 0 0 2 0 0 37 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"15871" 1 "2" 1 0 0 0 2 0 0 60 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"15872" 1 "9" 1 0 0 0 2 0 0 41 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"15873" 1 "2" 1 0 0 0 3 0 0 33 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"15874" 1 "27" 1 0 0 0 2 0 0 41 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 16.81
"15877" 1 "22" 1 0 0 0 3 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"15884" 2 "28" 0 0 0 0 1 0 0 44 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"15885" 2 "8" 1 0 0 0 2 0 0 47 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"15886" 1 "19" 1 0 0 0 1 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"15888" 1 "21" 1 0 0 0 2 0 0 55 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 30.25
"15889" 1 "23" 1 0 0 0 2 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"15894" 1 "20" 0 0 0 0 1 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.76
"15896" 2 "22" 0 0 0 0 2 0 0 30 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9
"15898" 2 "11" 0 0 0 0 3 0 0 41 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"15899" 1 "6" 0 0 0 0 2 0 0 79 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 62.41
"15900" 1 "8" 0 0 0 0 3 0 0 45 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"15901" 1 "20" 1 0 0 0 2 0 0 48 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 23.04
"15902" 1 "27" 1 0 0 0 2 0 0 83 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 68.89
"15903" 1 "11" 0 0 0 0 1 0 0 71 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"15904" 1 "12" 1 0 0 0 3 0 0 29 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"15907" 1 "7" 0 0 0 0 3 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"15908" 1 "9" 0 0 0 0 1 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"15910" 1 "17" 1 0 0 0 3 0 0 77 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"15911" 1 "14" 0 0 0 0 1 0 0 63 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 39.69
"15912" 1 "18" 1 0 0 0 1 0 0 41 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16.81
"15917" 1 "19" 1 0 0 0 2 0 0 27 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"15921" 2 "18" 1 0 0 0 1 0 0 55 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 30.25
"15925" 2 "2" 0 0 0 0 1 0 0 26 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"15927" 2 "28" 0 0 0 0 2 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"15930" 2 "25" 1 0 0 0 2 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"15931" 2 "28" 0 0 0 0 3 0 0 24 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"15932" 1 "15" 0 0 0 0 2 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"15935" 2 "26" 1 0 0 0 1 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 25
"15939" 1 "10" 0 0 0 0 1 0 0 30 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"15941" 1 "9" 1 0 0 0 3 0 0 32 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"15942" 2 "10" 1 0 0 0 2 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"15946" 1 "11" 1 0 0 0 1 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"15947" 1 "6" 1 0 0 0 1 0 0 90 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 81
"15948" 2 "29" 1 0 0 0 2 0 0 54 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 29.16
"15950" 1 "27" 0 0 0 0 1 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"15951" 1 "10" 1 0 0 0 3 0 0 44 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 19.36
"15952" 1 "9" 1 0 0 0 3 0 0 38 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"15953" 1 "9" 0 0 0 0 3 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"15955" 2 "23" 1 0 0 0 3 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"15957" 1 "18" 1 0 0 0 2 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"15958" 1 "20" 1 0 0 0 1 0 0 34 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"15959" 1 "29" 1 0 0 0 2 0 0 82 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"15963" 2 "16" 1 0 0 0 1 0 0 27 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"15964" 1 "13" 1 0 0 0 1 0 0 62 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 38.44
"15965" 1 "26" 1 0 0 0 1 0 0 78 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 60.84
"15967" 1 "13" 0 0 0 0 3 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"15970" 1 "11" 1 0 0 0 1 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"15973" 1 "25" 1 0 0 0 1 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"15975" 2 "21" 0 0 0 0 1 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"15978" 1 "14" 1 0 0 0 3 0 0 50 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 25
"15983" 1 "12" 1 0 0 0 2 0 0 20 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 4
"15984" 1 "29" 1 0 0 0 2 0 0 47 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 22.09
"15989" 1 "4" 1 0 0 0 1 0 0 22 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4.84
"15992" 1 "10" 1 0 0 0 2 0 0 53 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"15993" 1 "3" 1 0 0 0 3 0 0 84 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 70.56
"15994" 1 "2" 1 0 0 0 3 0 0 46 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"15997" 1 "4" 1 0 0 0 2 0 0 44 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 19.36
"15998" 1 "3" 1 0 0 0 2 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"16001" 1 "27" 0 0 0 0 1 0 0 46 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 21.16
"16003" 2 "6" 1 0 0 0 2 0 0 23 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"16004" 2 "23" 1 0 0 0 3 0 0 20 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 4
"16008" 2 "6" 1 0 0 0 1 0 0 44 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"16013" 1 "19" 1 0 0 0 1 0 0 42 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"16014" 2 "29" 0 0 0 0 1 0 0 70 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 49
"16017" 2 "24" 1 0 0 0 3 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"16018" 1 "8" 1 0 0 0 2 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"16022" 1 "22" 0 0 0 0 1 0 0 24 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"16024" 1 "15" 1 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"16027" 1 "2" 0 0 0 0 1 0 0 49 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"16030" 1 "26" 1 0 0 0 3 0 0 50 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 25
"16032" 2 "19" 1 0 0 0 3 0 0 64 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 40.96
"16035" 2 "17" 1 0 0 0 2 0 0 41 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"16036" 1 "21" 1 0 0 0 1 0 0 56 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 31.36
"16037" 1 "16" 1 0 0 0 2 0 0 33 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"16042" 2 "15" 0 0 0 0 3 0 0 25 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 6.25
"16043" 1 "15" 1 0 0 0 3 0 0 24 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"16045" 2 "5" 0 0 0 0 3 0 0 66 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 43.56
"16048" 1 "26" 1 0 0 0 1 0 0 35 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"16049" 1 "22" 0 0 0 0 3 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"16052" 1 "6" 1 0 0 0 1 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"16056" 2 "15" 0 0 0 0 1 0 0 27 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 7.29
"16058" 2 "6" 0 0 0 0 3 0 0 44 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"16061" 2 "10" 1 0 0 0 3 0 0 41 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"16065" 2 "16" 0 0 0 0 1 0 0 63 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 39.69
"16066" 2 "16" 1 0 0 0 2 0 0 34 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 11.56
"16070" 2 "9" 1 0 0 0 1 0 0 57 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"16071" 1 "6" 1 0 0 0 2 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"16073" 1 "18" 1 0 0 0 3 0 0 87 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 75.69
"16075" 2 "13" 1 0 0 0 3 0 0 43 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 18.49
"16076" 2 "10" 1 0 0 0 1 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"16077" 1 "9" 1 0 0 0 2 0 0 31 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 9.61
"16078" 2 "9" 1 0 0 0 2 0 0 20 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 4
"16085" 1 "17" 1 0 0 0 2 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"16087" 1 "16" 1 0 0 0 2 0 0 21 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4.41
"16089" 2 "6" 1 0 0 0 3 0 0 48 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"16090" 1 "27" 1 0 0 0 2 0 0 52 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 27.04
"16091" 1 "27" 1 0 0 0 3 0 0 54 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 29.16
"16100" 1 "8" 0 0 0 0 3 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"16102" 1 "12" 1 0 0 0 2 0 0 72 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 51.84
"16103" 1 "10" 1 0 0 0 1 0 0 28 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"16107" 1 "9" 1 0 0 0 2 0 0 48 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"16109" 2 "27" 1 0 0 0 2 0 0 54 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 29.16
"16110" 1 "22" 1 0 0 0 1 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.76
"16111" 1 "16" 1 0 0 0 2 0 0 63 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 39.69
"16112" 2 "17" 1 0 0 0 3 0 0 89 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 79.21
"16113" 2 "12" 0 0 0 0 1 0 0 77 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 59.29
"16114" 1 "6" 0 0 0 0 3 0 0 61 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 37.21
"16116" 1 "25" 0 0 0 0 2 0 0 75 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"16117" 2 "25" 1 0 0 0 2 0 0 59 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"16122" 1 "11" 0 0 0 0 1 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"16124" 1 "11" 0 0 0 0 1 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"16125" 2 "8" 1 0 0 0 3 0 0 82 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 67.24
"16126" 1 "14" 0 0 0 0 2 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"16127" 1 "8" 1 0 0 0 3 0 0 72 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 51.84
"16128" 2 "11" 0 0 0 0 3 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"16129" 2 "25" 1 0 0 0 2 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 22.09
"16131" 1 "17" 0 0 0 0 1 0 0 77 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 59.29
"16132" 1 "7" 1 0 0 0 1 0 0 23 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"16133" 1 "11" 1 0 0 0 2 0 0 42 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"16134" 1 "27" 1 0 0 0 2 0 0 66 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 43.56
"16135" 1 "12" 1 0 0 0 2 0 0 87 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 75.69
"16138" 1 "17" 1 0 0 0 3 0 0 28 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 7.84
"16140" 1 "23" 0 0 0 0 2 0 0 69 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 47.61
"16141" 2 "27" 0 0 0 0 2 0 0 19 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 3.61
"16142" 2 "18" 1 0 0 0 1 0 0 30 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"16144" 1 "9" 1 0 0 0 2 0 0 51 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"16146" 1 "6" 1 0 0 0 2 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"16147" 1 "19" 1 0 0 0 1 0 0 66 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"16148" 1 "28" 1 0 0 0 2 0 0 22 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 4.84
"16150" 2 "12" 1 0 0 0 2 0 0 28 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 7.84
"16151" 1 "23" 0 0 0 0 2 0 0 48 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"16152" 2 "24" 0 0 0 0 1 0 0 46 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 21.16
